1617125	845	4242.2	92.5	4077.8	153.8	8294.1	2783.8	3287.3	2750.6	126	2049	1038
1688722	833	4211.8	92.5	4136.5	152.8	8450.4	2694.1	3345.6	2718.3	126	2051	1039
1763488	823	2810.5	95.6	4384.6	158.9	8638.2	2803.8	3385.7	2761.3	126	2053	1040
1841564	812	2877.3	93.0	4292.2	156.5	8625.3	2895.3	3434.0	2896.0	126	2055	1041
1923097	801	7095.7	93.0	4263.6	156.2	8553.6	2769.6	3332.5	2779.2	126	2056	1042
2008240	791	6359.9	92.5	4225.2	154.7	8551.6	2902.3	3304.5	2771.2	126	2059	1043
2097152	780	5990.2	92.4	4224.8	157.7	8542.7	2765.5	3324.8	2755.0	126	2060	1044
2190001	770	2946.6	92.7	4178.7	155.4	8606.6	2979.7	3404.2	2883.8	126	2062	1045
2286960	760	2866.1	92.8	4190.1	156.1	8531.4	2878.0	3371.0	2797.3	127	2065	1046
2388213	750	3956.8	93.3	4289.1	157.8	8701.5	2851.0	3388.4	2759.7	127	2064	1046
2493948	740	3708.3	92.5	4279.2	157.2	8543.2	2836.1	3339.0	2828.4	127	2068	1048
2604365	730	4171.6	93.0	4325.8	162.5	8743.4	2794.4	3365.7	2800.4	127	2072	1050
2719670	721	9375.6	92.9	4349.9	156.9	8534.3	2933.6	3377.0	5034.6	127	2073	1050
2840080	711	4666.7	92.6	4275.1	155.5	8657.0	2837.3	3398.2	2720.8	127	2075	1051
2965821	702	3254.9	93.5	4274.1	159.2	8720.3	2810.2	3465.1	2779.5	127	2078	1053
3097129	693	6596.7	93.6	4407.3	158.6	8807.7	2703.2	3452.7	2738.8	128	2080	1054
3234251	684	12196.3	93.4	4168.6	160.0	8661.3	2845.1	3348.1	2808.1	128	2082	1055
3377443	675	8982.3	95.2	4359.6	167.7	8940.0	2795.8	3482.1	2734.3	128	2084	1056
3526975	666	6693.4	94.7	4345.5	168.5	8941.9	2745.4	3657.9	2766.1	128	2085	1056
3683128	657	8685.6	95.0	4332.3	161.3	8998.9	2846.8	3582.8	2762.6	128	2089	1058
3846194	649	3299.6	95.3	4450.1	165.8	9095.0	5562.0	3506.5	2991.2	128	2090	1059
4016479	640	5154.3	94.9	4455.3	164.1	8907.8	2888.4	3514.0	2830.4	128	2093	1060
4194304	632	3655.4	93.8	4489.1	162.4	8840.4	2929.9	3443.5	2824.4	128	2090	1059
4380002	623	3736.7	93.9	4100.5	161.5	8758.1	2753.2	3521.3	2703.0	128	2094	1061
4573921	615	2811.0	93.9	4149.2	162.3	8901.2	2977.7	3411.0	2756.2	129	2096	1062
4776426	607	18284.5	93.8	4427.4	163.9	8832.0	2827.9	3483.7	2811.6	129	2100	1064
4987896	599	10863.5	94.3	4264.1	164.0	8767.8	2834.3	3514.1	2811.6	129	2102	1065
5208729	591	6064.7	95.1	4187.1	166.0	8963.0	2892.1	3514.5	3021.5	129	2104	1066
5439339	584	10889.4	97.9	4529.3	170.0	9068.6	3067.5	3547.8	3024.7	129	2105	1066
5680159	576	7116.2	96.5	4271.4	166.1	9136.6	2904.9	3590.4	2982.1	129	2107	1067
5931642	568	8417.2	94.7	4309.8	168.1	9158.4	6222.4	3554.1	2977.4	129	2108	1068
6194258	561	17518.3	94.0	4317.2	163.7	8852.2	2893.6	3573.4	2802.2	129	2109	1068
6468501	554	11061.6	94.1	4486.5	165.7	9204.3	2888.0	3566.4	2881.3	130	2113	1070
6754886	546	7894.7	93.6	4282.9	163.6	9022.9	2846.8	3712.3	2740.1	130	2116	1072
7053950	539	12530.3	93.3	4380.7	162.6	8854.7	2843.8	3513.6	2825.5	130	2117	1072
7366255	532	2881.2	93.1	4299.4	160.6	8980.9	2934.9	3549.4	2894.9	130	2120	1074
7692387	525	6435.5	93.2	4402.2	164.2	8798.9	2792.0	3508.5	2796.0	130	2121	1074
8032959	518	10640.3	93.5	4269.4	163.2	9042.0	2857.8	3647.3	2816.0	130	2123	1075
8388608	512	5776.5	94.0	4330.6	167.4	9007.3	2865.3	3577.9	2836.5	130	2127	1077
